name,date,value,category
DJ Pringle ,1982-12-31,0,EAf
DJ Reekers ,1982-12-31,0,NED
DJ Richardson ,1982-12-31,0,SA
DJ ter Braak ,1982-12-31,0,NED
DJ Terbrugge ,1982-12-31,0,SA
DJ White ,1982-12-31,0,NZ
DJ Willey ,1982-12-31,0,ENG
DJ Worrall ,1982-12-31,0,AUS
DJG Sammy ,1982-12-31,0,WI
DJM Short ,1982-12-31,0,AUS
DK Butler ,1982-12-31,0,WI
DK Lillee ,1982-12-31,92,AUS
DK Liyanage ,1982-12-31,0,SL
DK Morrison ,1982-12-31,0,NZ
DL Amiss ,1982-12-31,0,ENG
DL Bairstow ,1982-12-31,0,ENG
DL Blake ,1982-12-31,0,USA
DL Chahar ,1982-12-31,0,IND
DL Haynes ,1982-12-31,343,WI
DL Hemp ,1982-12-31,0,BER
DL Houghton ,1982-12-31,0,ZIM
DL Maddy ,1982-12-31,0,ENG
DL Murray ,1982-12-31,0,WI
DL Underwood ,1982-12-31,4,ENG
DL Vettori ,1982-12-31,0,NZ
DLS de Silva ,1982-12-31,0,SL
DLS van Bunge ,1982-12-31,0,NED
DM Basden ,1982-12-31,0,BER
DM Benkenstein ,1982-12-31,0,SA
DM Bravo ,1982-12-31,0,WI
DM de Silva ,1982-12-31,0,SL
DM Dupavillon ,1982-12-31,0,SA
DM Gondaria ,1982-12-31,0,KENYA
DM Jones ,1982-12-31,0,AUS
DM Richards ,1982-12-31,0,WI
DM Smith ,1982-12-31,0,ENG
DM Vonhagt ,1982-12-31,0,SL
DM Wellham ,1982-12-31,42,AUS
DN Chudasama ,1982-12-31,0,KENYA
DN Crookes ,1982-12-31,0,SA
DN Patel ,1982-12-31,0,NZ
DN Wellalage ,1982-12-31,0,SL
DNT Zoysa ,1982-12-31,0,SL
DO Obuya ,1982-12-31,0,KENYA
DOD Rikhi ,1982-12-31,0,USA
Dolar Mahmud ,1982-12-31,0,BAN
DP Conway ,1982-12-31,0,NZ
DP Hyatt ,1982-12-31,0,WI
DP Nannes ,1982-12-31,0,AUS
DP Samaraweera ,1982-12-31,0,SL
DP Viljoen ,1982-12-31,0,ZIM
DPMD Jayawardene ,1982-12-31,0,SL
DR Briggs ,1982-12-31,0,ENG
DR Brown ,1982-12-31,0,SCOT
DR Chumney ,1982-12-31,0,CAN
DR Doshi ,1982-12-31,0,IND
DR Flynn ,1982-12-31,0,NZ
DR Gilbert ,1982-12-31,0,AUS
DR Hadlee ,1982-12-31,0,NZ
DR Lockhart ,1982-12-31,0,SCOT
DR Martyn ,1982-12-31,0,AUS
DR O'Sullivan ,1982-12-31,0,NZ
DR Parry ,1982-12-31,0,WI
DR Pringle ,1982-12-31,34,ENG
DR Ramsammy ,1982-12-31,0,CAN
DR Smith ,1982-12-31,0,WI
DR Tuffey ,1982-12-31,0,NZ
DS Airee ,1982-12-31,0,NEP
DS de Silva ,1982-12-31,19,SL
DS Kulkarni ,1982-12-31,0,IND
DS Lehmann ,1982-12-31,0,AUS
DS Mohanty ,1982-12-31,0,IND
DS Smith ,1982-12-31,0,WI
DS Steele ,1982-12-31,0,ENG
DS Weerakkody ,1982-12-31,0,SL
DS Wesonga ,1982-12-31,0,KENYA
DSBP Kuruppu ,1982-12-31,0,SL
DSK Madushanka ,1982-12-31,0,SL
DT Christian ,1982-12-31,0,AUS
DT Hondo ,1982-12-31,0,ZIM
DT Johnston ,1982-12-31,0,IRE
DT Mutendera ,1982-12-31,0,ZIM
DT Tiripano ,1982-12-31,0,ZIM
DV Lawrence ,1982-12-31,0,ENG
DW Fleming ,1982-12-31,0,AUS
DW Headley ,1982-12-31,0,ENG
DW Hookes ,1982-12-31,18,AUS
DW Randall ,1982-12-31,30,ENG
DW Steyn ,1982-12-31,0,SA
DWO Morgan ,1982-12-31,0,BER
E Chigumbura ,1982-12-31,0,ZIM
E Katchay ,1982-12-31,0,CAN
E Lewis ,1982-12-31,0,WI
E Otieno ,1982-12-31,0,KENYA
E Schiferli ,1982-12-31,0,NED
EA Brandes ,1982-12-31,0,ZIM
EA Essop-Adam ,1982-12-31,0,ZIM
EA Moseley ,1982-12-31,0,WI
EAE Baptiste ,1982-12-31,0,WI
EAR de Silva ,1982-12-31,0,SL
EB McSweeney ,1982-12-31,0,NZ
EB Ringera ,1982-12-31,0,KENYA
Ebadot Hossain ,1982-12-31,0,BAN
EC D'Souza ,1982-12-31,0,UAE
EC Joyce ,1982-12-31,0,ENG
EC Rainsford ,1982-12-31,0,ZIM
ED Solkar ,1982-12-31,0,IND
EE Hemmings ,1982-12-31,1,ENG
EH Hutchinson ,1982-12-31,0,USA
EH Mattis ,1982-12-31,0,WI
Ehsan Adil ,1982-12-31,0,PAK
Ehsan Khan ,1982-12-31,0,HKG
Ehsan Nawaz ,1982-12-31,0,HKG
Ehsanul Haque ,1982-12-31,0,BAN
EHSN Silva ,1982-12-31,0,UAE
EJ Chatfield ,1982-12-31,2,NZ
EJ Gray ,1982-12-31,0,NZ
EJ Richardson ,1982-12-31,0,IRE
EJB Miles ,1982-12-31,0,JER
EJG Morgan ,1982-12-31,0,ENG
EL Gouka ,1982-12-31,0,NED
Elias Sunny ,1982-12-31,0,BAN
ELR Stewart ,1982-12-31,0,SA
EMDY Munaweera ,1982-12-31,0,SL
Enamul Haque ,1982-12-31,0,BAN
Enamul Haque jnr ,1982-12-31,0,BAN
EO Odumbe ,1982-12-31,0,KENYA
EO Simons ,1982-12-31,0,SA
EP Thompson ,1982-12-31,0,NZ
ER Fernando ,1982-12-31,0,SL
ERNS Fernando ,1982-12-31,0,SL
ES Szwarczynski ,1982-12-31,0,NED
EZ Matambanadzo ,1982-12-31,0,ZIM
F Behardien ,1982-12-31,0,SA
F du Plessis ,1982-12-31,0,SA
F Jansen ,1982-12-31,0,NED
F Kasteni ,1982-12-31,0,ZIM
F Mutizwa ,1982-12-31,0,ZIM
FA Allen ,1982-12-31,0,WI
FA Dennis ,1982-12-31,0,CAN
FA Rose ,1982-12-31,0,WI
Fahad Alhashmi ,1982-12-31,0,UAE
Fahad Nawaz ,1982-12-31,0,UAE
Fahad Usman ,1982-12-31,0,UAE
Faheem Ashraf ,1982-12-31,0,PAK
Fahim Muntasir ,1982-12-31,0,BAN
Faisal Athar ,1982-12-31,0,PAK
Faisal Hossain ,1982-12-31,0,BAN
Faisal Iqbal ,1982-12-31,0,PAK
Fakhar Zaman ,1982-12-31,0,PAK
Fareed Ahmad ,1982-12-31,0,AFG
Farhad Reza ,1982-12-31,0,BAN
Faruk Ahmed ,1982-12-31,0,BAN
Fawad Ahmed ,1982-12-31,0,AUS
Fawad Alam ,1982-12-31,0,PAK
Fayyaz Ahmed ,1982-12-31,0,UAE
Fayyaz Butt ,1982-12-31,0,OMA
Fazalhaq Farooqi ,1982-12-31,0,AFG
Fazl-e-Akbar ,1982-12-31,0,PAK
Fazle Mahmud ,1982-12-31,0,BAN
FC Hayes ,1982-12-31,0,ENG
FDM Karunaratne ,1982-12-31,0,SL
FH Allen ,1982-12-31,0,NZ
FH Edwards ,1982-12-31,0,WI
FJ Klaassen ,1982-12-31,0,NED
FJ Titmus ,1982-12-31,0,ENG
FL Reifer ,1982-12-31,0,WI
FM Engineer ,1982-12-31,0,IND
FN Otieno ,1982-12-31,0,KENYA
Frasat Ali ,1982-12-31,0,EAf
FRJ Coleman ,1982-12-31,0,SCOT
FRMD Gunatilleke ,1982-12-31,0,SL
FS Ahangama ,1982-12-31,0,SL
FS Crockwell ,1982-12-31,0,BER
FY Fazal ,1982-12-31,0,IND
G Blakeney ,1982-12-31,0,BER
G Boycott ,1982-12-31,11,ENG
G Chapple ,1982-12-31,0,ENG
G Coetzee ,1982-12-31,0,SA
G Cook ,1982-12-31,104,ENG
G Dymock ,1982-12-31,0,AUS
G Fowler ,1982-12-31,0,ENG
G Gambhir ,1982-12-31,0,IND
G Goudie ,1982-12-31,0,SCOT
G Kirsten ,1982-12-31,0,SA
G Malla ,1982-12-31,0,NEP
G Miller ,1982-12-31,26,ENG
G Motie ,1982-12-31,0,WI
G Mylvaganam ,1982-12-31,0,UAE
G Onions ,1982-12-31,0,ENG
G Salmond ,1982-12-31,0,SCOT
G Sharma ,1982-12-31,0,IND
G Singh ,1982-12-31,0,USA
G Snyman ,1982-12-31,0,NAM
G Toka ,1982-12-31,0,PNG
GA Bishop ,1982-12-31,0,AUS
GA Briant ,1982-12-31,0,ZIM
GA Cope ,1982-12-31,0,ENG
GA Gooch ,1982-12-31,176,ENG
GA Hick ,1982-12-31,0,ENG
GA Lamb ,1982-12-31,0,ZIM
GA Manou ,1982-12-31,0,AUS
GA Paterson ,1982-12-31,0,ZIM
GA Rogers ,1982-12-31,0,SCOT
GAHM Parkar ,1982-12-31,12,IND
Gazi Ashraf ,1982-12-31,0,BAN
GB Brent ,1982-12-31,0,ZIM
GB Hogg ,1982-12-31,0,AUS
GB Murgatroyd ,1982-12-31,0,NAM
GB Stevenson ,1982-12-31,0,ENG
GB Troup ,1982-12-31,2,NZ
GC Dyer ,1982-12-31,0,AUS
GC Martin ,1982-12-31,0,ZIM
GC Small ,1982-12-31,0,ENG
GC Smith ,1982-12-31,0,SA
GC Tonge ,1982-12-31,0,WI
GC Wilson ,1982-12-31,0,IRE
GD Barlow ,1982-12-31,0,ENG
GD Campbell ,1982-12-31,0,AUS
GD Drummond ,1982-12-31,0,SCOT
GD Elliott ,1982-12-31,0,NZ
GD Lloyd ,1982-12-31,0,ENG
GD McGrath ,1982-12-31,0,AUS
GD McKenzie ,1982-12-31,0,AUS
GD Phillips ,1982-12-31,0,NZ
GD Porter ,1982-12-31,0,AUS
GD Watson ,1982-12-31,0,AUS
GE Bradburn ,1982-12-31,0,NZ
GE Kidd ,1982-12-31,0,IRE
GE Peckover ,1982-12-31,0,ZIM
GE Vivian ,1982-12-31,0,NZ
GEF Barnett ,1982-12-31,0,CAN
GF Labrooy ,1982-12-31,0,SL
GF Lawson ,1982-12-31,11,AUS
GF Linde ,1982-12-31,0,SA
GFJ Liebenberg ,1982-12-31,0,SA
GG Arnold ,1982-12-31,0,ENG
GH Bodi ,1982-12-31,0,SA
GH Dockrell ,1982-12-31,0,IRE
GH O'Brien ,1982-12-31,0,BER
GH Worker ,1982-12-31,0,NZ
Gholam Nousher ,1982-12-31,0,BAN
Ghulam Ali ,1982-12-31,0,PAK
Ghulam Shabber ,1982-12-31,0,UAE
GI Allott ,1982-12-31,0,NZ
GI Hume ,1982-12-31,0,IRE
GI Maiden ,1982-12-31,0,SCOT
GJ Bailey ,1982-12-31,0,AUS
GJ Batty ,1982-12-31,0,ENG
GJ Cosier ,1982-12-31,0,AUS
GJ Crocker ,1982-12-31,0,ZIM
GJ Delany ,1982-12-31,0,IRE
GJ Gilmour ,1982-12-31,0,AUS
GJ Hopkins ,1982-12-31,0,NZ
GJ Maxwell ,1982-12-31,0,AUS
GJ McCarter ,1982-12-31,0,IRE
GJ Rennie ,1982-12-31,0,ZIM
GJ Thompson ,1982-12-31,0,IRE
GJ Whittall ,1982-12-31,0,ZIM
GJAF Aponso ,1982-12-31,0,NED
GJP Kruger ,1982-12-31,0,SA
GK Bose ,1982-12-31,0,IND
GK Bruk-Jackson ,1982-12-31,0,ZIM
GK Khoda ,1982-12-31,0,IND
GK Pandey ,1982-12-31,0,IND
GK Robertson ,1982-12-31,0,NZ
GLS Scrimshaw ,1982-12-31,0,ENG
GM Ewing ,1982-12-31,0,ZIM
GM Hamilton ,1982-12-31,0,SCOT
GM Ritchie ,1982-12-31,0,AUS
GM Strydom ,1982-12-31,0,ZIM
GM Turner ,1982-12-31,0,NZ
GM Wood ,1982-12-31,389,AUS
GMC Mol ,1982-12-31,0,NED
GN de Silva ,1982-12-31,0,SL
GN Edwards ,1982-12-31,0,NZ
GN Yallop ,1982-12-31,0,AUS
GO Jones ,1982-12-31,0,ENG
Golam Faruq ,1982-12-31,0,BAN
GP Howarth ,1982-12-31,53,NZ
GP Sulzberger ,1982-12-31,0,NZ
GP Swann ,1982-12-31,0,ENG
GP Thorpe ,1982-12-31,0,ENG
GP Wickramasinghe ,1982-12-31,0,SL
GR Beard ,1982-12-31,0,AUS
GR Codrington ,1982-12-31,0,CAN
GR Dilley ,1982-12-31,1,ENG
GR Larsen ,1982-12-31,0,NZ
GR Marsh ,1982-12-31,0,AUS
GR Robertson ,1982-12-31,0,AUS
GR Sealy ,1982-12-31,0,CAN
GR Viswanath ,1982-12-31,17,IND
GRA de Silva ,1982-12-31,1,SL
GRJ Matthews ,1982-12-31,0,AUS
GRJ Roope ,1982-12-31,0,ENG
GS Ballance ,1982-12-31,0,ZIM
GS Blewett ,1982-12-31,0,AUS
GS Chappell ,1982-12-31,380,AUS
GS Sandhu ,1982-12-31,0,AUS
GS Sobers ,1982-12-31,0,WI
GS Trimble ,1982-12-31,0,AUS
GSNFG Jayasuriya ,1982-12-31,0,SL
GT Main ,1982-12-31,0,SCOT
Gulbadin Naib ,1982-12-31,0,AFG
Gulsan Jha ,1982-12-31,0,NEP
Gurdeep Singh ,1982-12-31,0,KENYA
Gurkeerat Singh ,1982-12-31,0,IND
Gursharan Singh ,1982-12-31,0,IND
GW Aldridge ,1982-12-31,0,NZ
GW Flower ,1982-12-31,0,ZIM
GW Humpage ,1982-12-31,0,ENG
H Davids ,1982-12-31,0,SA
H Durham ,1982-12-31,0,BER
H Hiri ,1982-12-31,0,PNG
H Klaasen ,1982-12-31,0,SA
H Masakadza ,1982-12-31,0,ZIM
H McLeod ,1982-12-31,0,EAf
H Osinde ,1982-12-31,0,CAN
H Patel ,1982-12-31,0,CAN
H Shah ,1982-12-31,0,NEP
H Thaker ,1982-12-31,0,CAN
HA Gomes ,1982-12-31,126,WI
HA Varaiya ,1982-12-31,0,KENYA
Haafiz Shahid ,1982-12-31,0,PAK
Habibul Bashar ,1982-12-31,0,BAN
Hafizur Rahman ,1982-12-31,0,BAN
HAG Anthony ,1982-12-31,0,WI
Haider Ali ,1982-12-31,0,PAK
Hamid Hassan ,1982-12-31,0,AFG
Hammad Azam ,1982-12-31,0,PAK
Hamza Tahir ,1982-12-31,0,SCOT
Hamza Tariq ,1982-12-31,0,CAN
Hannan Sarkar ,1982-12-31,0,BAN
HAPW Jayawardene ,1982-12-31,0,SL
Harbhajan Singh ,1982-12-31,0,IND
Harilal Shah ,1982-12-31,0,EAf
Haris Rauf ,1982-12-31,0,PAK
Haris Sohail ,1982-12-31,0,PAK
Haroon Rasheed ,1982-12-31,67,PAK
Harunur Rashid ,1982-12-31,0,BAN
Harvinder Singh ,1982-12-31,0,IND
Hasan Ali ,1982-12-31,0,PAK
Hasan Jamil ,1982-12-31,0,PAK
Hasan Mahmud ,1982-12-31,0,BAN
Hasan Raza ,1982-12-31,0,PAK
Haseeb Amjad ,1982-12-31,0,HKG
Hashmatullah Shahidi ,1982-12-31,0,AFG
Hasibul Hossain ,1982-12-31,0,BAN
Hasti Gul ,1982-12-31,0,AFG
Hazrat Bilal ,1982-12-31,0,UAE
Hazratullah Zazai ,1982-12-31,0,AFG
HB Shipley ,1982-12-31,0,NZ
HC Brook ,1982-12-31,0,ENG
HD Rutherford ,1982-12-31,0,NZ
HDPK Dharmasena ,1982-12-31,0,SL
HDRL Thirimanne ,1982-12-31,0,SL
HE van der Dussen ,1982-12-31,0,SA
HF Gurney ,1982-12-31,0,ENG
HG Munsey ,1982-12-31,0,SCOT
HGV Vare ,1982-12-31,0,PNG
HH Dippenaar ,1982-12-31,0,SA
HH Gibbs ,1982-12-31,0,SA
HH Kanitkar ,1982-12-31,0,IND
HH Pandya ,1982-12-31,0,IND
HH Streak ,1982-12-31,0,ZIM
HJ Howarth ,1982-12-31,0,NZ
HJC Mol ,1982-12-31,0,NED
HJH Marshall ,1982-12-31,0,NZ
HJW Gardiner ,1982-12-31,0,SCOT
HK Badani ,1982-12-31,0,IND
HK Bennett ,1982-12-31,0,NZ
HK Olonga ,1982-12-31,0,ZIM
HL Carlyon ,1982-12-31,0,JER
HM Amla ,1982-12-31,0,SA
HM Goonatilleke ,1982-12-31,5,SL
HM Nicholls ,1982-12-31,0,NZ
HMCM Bandara ,1982-12-31,0,SL
HMRKB Herath ,1982-12-31,0,SL
HN Ya France ,1982-12-31,0,NAM
HP Rinke ,1982-12-31,0,ZIM
HP Tillakaratne ,1982-12-31,0,SL
HR Bryan ,1982-12-31,0,WI
HR Johnson ,1982-12-31,0,USA
HR Walsh ,1982-12-31,0,WI
HS Baidwan ,1982-12-31,0,CAN
HS Dhillon ,1982-12-31,0,CAN
HS Modi ,1982-12-31,0,KENYA
HS Williams ,1982-12-31,0,SA
HSM Pieris ,1982-12-31,0,SL
HT Davis ,1982-12-31,0,NZ
HT Tector ,1982-12-31,0,IRE
Humayun Farhat ,1982-12-31,0,PAK
Hussain Talat ,1982-12-31,0,PAK
HWR Cartwright ,1982-12-31,0,AUS
I Kaia ,1982-12-31,0,ZIM
I Maraj ,1982-12-31,0,CAN
I Sharma ,1982-12-31,0,IND
I Udana ,1982-12-31,0,SL
I Wardlaw ,1982-12-31,0,SCOT
IA Healy ,1982-12-31,0,AUS
IA Karim ,1982-12-31,0,KENYA
IA Nicolson ,1982-12-31,0,ZIM
Ibrahim Zadran ,1982-12-31,0,AFG
IC Davis ,1982-12-31,0,AUS
ID Austin ,1982-12-31,0,ENG
ID Blackwell ,1982-12-31,0,ENG
IDK Salisbury ,1982-12-31,0,ENG
IDR Bradshaw ,1982-12-31,0,WI
IDS Smith ,1982-12-31,14,NZ
IE O'Brien ,1982-12-31,0,NZ
Iftikhar Ahmed ,1982-12-31,0,PAK
Iftikhar Anjum ,1982-12-31,0,PAK
IG Butler ,1982-12-31,0,NZ
IG Holland ,1982-12-31,0,USA
IH Romaine ,1982-12-31,0,BER
Ihsanullah ,1982-12-31,0,AFG
IJ Gould ,1982-12-31,0,ENG
IJ Harvey ,1982-12-31,0,AUS
Ijaz Ahmed ,1982-12-31,0,PAK
Ijaz Ahmed jnr ,1982-12-31,0,PAK
Ijaz Faqih ,1982-12-31,63,PAK
IJL Trott ,1982-12-31,0,ENG
IK Pathan ,1982-12-31,0,IND
Ikram Alikhil ,1982-12-31,0,AFG
IL Philip ,1982-12-31,0,SCOT
Ilyas Gull ,1982-12-31,0,HKG
IM Chappell ,1982-12-31,0,AUS
IM Stanger ,1982-12-31,0,SCOT
Imad Wasim ,1982-12-31,0,PAK
Imam-ul-Haq ,1982-12-31,0,PAK
Imran Abbas ,1982-12-31,0,PAK
Imran Farhat ,1982-12-31,0,PAK
Imran Haider ,1982-12-31,0,UAE
Imran Khan ,1982-12-31,282,PAK
Imran Nazir ,1982-12-31,0,PAK
Imran Tahir ,1982-12-31,0,SA
Imrul Kayes ,1982-12-31,0,BAN
Imtiaz Abbasi ,1982-12-31,0,UAE
Intikhab Alam ,1982-12-31,0,PAK
Inzamam-ul-Haq ,1982-12-31,0,PAK
IP Butchart ,1982-12-31,0,ZIM
IPP Batuwitarachchi ,1982-12-31,0,UAE
Iqbal Qasim ,1982-12-31,15,PAK
Iqbal Sikander ,1982-12-31,0,PAK
IR Bell ,1982-12-31,0,ENG
IR Bishop ,1982-12-31,0,WI
IR Redpath ,1982-12-31,0,AUS
Irfan Ahmed ,1982-12-31,0,HKG
Irfan Bhatti ,1982-12-31,0,PAK
Irfan Fazil ,1982-12-31,0,PAK
Irfan Sajid ,1982-12-31,0,UAE
IS Billcliff ,1982-12-31,0,CAN
IS Gallage ,1982-12-31,0,SL
IS Sodhi ,1982-12-31,0,NZ
Ishan Kishan ,1982-12-31,0,IND
Ishtiaq Muhammad ,1982-12-31,0,HKG
IT Botham ,1982-12-31,218,ENG
IT Iqbal ,1982-12-31,0,KENYA
IT Shillingford ,1982-12-31,0,WI
IVA Richards ,1982-12-31,536,WI
IW Callen ,1982-12-31,0,AUS
Izatullah Dawlatzai ,1982-12-31,0,AFG
J Anderson ,1982-12-31,0,IRE
J Angel ,1982-12-31,0,AUS
J Arun Lal ,1982-12-31,9,IND
J Blackwood ,1982-12-31,0,WI
J Botha ,1982-12-31,0,SA
J Cameron-Dow ,1982-12-31,0,IRE
J Charles ,1982-12-31,0,WI
J Da Silva ,1982-12-31,0,WI
J Dyson ,1982-12-31,142,AUS
J Edness ,1982-12-31,0,BER
J Figy ,1982-12-31,0,UAE
J Garner ,1982-12-31,8,WI
J Gumbie ,1982-12-31,0,ZIM
J Jarvis ,1982-12-31,0,SCOT
J Kariko ,1982-12-31,0,PNG
J Kila ,1982-12-31,0,PNG
J Lewis ,1982-12-31,0,ENG
J Louw ,1982-12-31,0,SA
J Mubarak ,1982-12-31,0,SL
J Mulder ,1982-12-31,0,IRE
J Nagenda ,1982-12-31,0,EAf
J Nyumbu ,1982-12-31,0,ZIM
J Patraj ,1982-12-31,0,CAN
J Smits ,1982-12-31,0,NED
J Srinath ,1982-12-31,0,IND
J Theron ,1982-12-31,0,USA
J Yadav ,1982-12-31,0,IND
JA Burns ,1982-12-31,0,AUS
JA Duffy ,1982-12-31,0,NZ
JA Jameson ,1982-12-31,0,ENG
JA Maclean ,1982-12-31,0,AUS
JA McCollum ,1982-12-31,0,IRE
JA Morkel ,1982-12-31,0,SA
JA Rennie ,1982-12-31,0,ZIM
JA Richardson ,1982-12-31,0,AUS
JA Rudolph ,1982-12-31,0,SA
JA Samarasekera ,1982-12-31,0,UAE
JA Simpson ,1982-12-31,0,ENG
JA Snow ,1982-12-31,0,ENG
JAD Lawrenson ,1982-12-31,0,JER
JAH Marshall ,1982-12-31,0,NZ
Jahangir Alam ,1982-12-31,0,BAN
Jahangir Alam Talukdar ,1982-12-31,0,BAN
Jahangir Shah ,1982-12-31,0,BAN
Jahurul Islam ,1982-12-31,0,BAN
Jai P Yadav ,1982-12-31,0,IND
Jalal-ud-Din ,1982-12-31,0,PAK
Jamaluddin Ahmed ,1982-12-31,0,BAN
JAR Blain ,1982-12-31,0,SCOT
Jasdeep Singh ,1982-12-31,0,USA
Jatinder Singh ,1982-12-31,0,OMA
Javed Ahmadi ,1982-12-31,0,AFG
Javed Miandad ,1982-12-31,375,PAK
Javed Omar ,1982-12-31,0,BAN
Javed Qadeer ,1982-12-31,0,PAK
Jawahir Shah ,1982-12-31,0,EAf
Jay Odedra ,1982-12-31,0,OMA
JB Little ,1982-12-31,0,IRE
JB Reva ,1982-12-31,0,PNG
JC Adams ,1982-12-31,0,WI
JC Archer ,1982-12-31,0,ENG
JC Buttler ,1982-12-31,0,ENG
JC Gamage ,1982-12-31,0,SL
JC Kent ,1982-12-31,0,SA
JC Tredwell ,1982-12-31,0,ENG
JCB Vaughan ,1982-12-31,0,CAN
JD Campbell ,1982-12-31,0,WI
JD Hall ,1982-12-31,0,IRE
JD Love ,1982-12-31,0,ENG
JD Nel ,1982-12-31,0,SCOT
JD Ryder ,1982-12-31,0,NZ
JD Siddons ,1982-12-31,0,AUS
JD Unadkat ,1982-12-31,0,IND
JDF Vandersay ,1982-12-31,0,SL
JDP Oram ,1982-12-31,0,NZ
JDS Neesham ,1982-12-31,0,NZ
JE Benjamin ,1982-12-31,0,ENG
JE Brinkley ,1982-12-31,0,SCOT
JE Emburey ,1982-12-31,0,ENG
JE Morris ,1982-12-31,0,ENG
JE Root ,1982-12-31,0,ENG
JE Taylor ,1982-12-31,0,WI
JEC Franklin ,1982-12-31,0,NZ
JF Kloppenburg ,1982-12-31,0,NED
JF Mooney ,1982-12-31,0,IRE
JF Reid ,1982-12-31,20,NZ
JFM Morrison ,1982-12-31,0,NZ
JG Bracewell ,1982-12-31,0,NZ
JG Heron ,1982-12-31,0,ZIM
JG Thomas ,1982-12-31,0,ENG
JG Williamson ,1982-12-31,0,SCOT
JG Wright ,1982-12-31,23,NZ
JH Davey ,1982-12-31,0,SCOT
JH Desai ,1982-12-31,0,USA
JH Edrich ,1982-12-31,0,ENG
JH Hampshire ,1982-12-31,0,ENG
JH Kallis ,1982-12-31,0,SA
JH Stander ,1982-12-31,0,SCOT
JI de Villiers ,1982-12-31,0,NAM
JJ Atkinson ,1982-12-31,0,HKG
JJ Bumrah ,1982-12-31,0,IND
JJ Celestine ,1982-12-31,0,BER
JJ Crowe ,1982-12-31,0,NZ
JJ Dawood ,1982-12-31,0,CAN
JJ Esmeijer ,1982-12-31,0,NED
JJ Krejza ,1982-12-31,0,AUS
JJ Martin ,1982-12-31,0,IND
JJ Roy ,1982-12-31,0,ENG
JJ Smit ,1982-12-31,0,NAM
JJ Tucker ,1982-12-31,0,BER
JJ van der Wath ,1982-12-31,0,SA
JJ Whitaker ,1982-12-31,0,ENG
JJC Lawson ,1982-12-31,0,WI
JK Kamande ,1982-12-31,0,KENYA
JK Lever ,1982-12-31,2,ENG
JK Moss ,1982-12-31,0,AUS
JL Carter ,1982-12-31,0,WI
JL Denly ,1982-12-31,0,ENG
JL Langer ,1982-12-31,0,AUS
JL Louw ,1982-12-31,0,NAM
JL Ontong ,1982-12-31,0,SA
JL Pattinson ,1982-12-31,0,AUS
JL Smith ,1982-12-31,0,ENG
JM Anderson ,1982-12-31,0,ENG
JM Bairstow ,1982-12-31,0,ENG
JM Brearley ,1982-12-31,0,ENG
JM Davison ,1982-12-31,0,CAN
JM How ,1982-12-31,0,NZ
JM Kemp ,1982-12-31,0,SA
JM Mennie ,1982-12-31,0,AUS
JM Parker ,1982-12-31,0,NZ
JM Patel ,1982-12-31,0,CAN
JM Vince ,1982-12-31,0,ENG
JM Wiener ,1982-12-31,0,AUS
JN Frylinck ,1982-12-31,0,NAM
JN Gillespie ,1982-12-31,0,AUS
JN Hamilton ,1982-12-31,0,WI
JN Loftie-Eaton ,1982-12-31,0,NAM
JN Maguire ,1982-12-31,0,AUS
JN Malan ,1982-12-31,0,SA
JN Mohammed ,1982-12-31,0,WI
JN Rhodes ,1982-12-31,0,SA
JN Snape ,1982-12-31,0,ENG
JN Valentine ,1982-12-31,0,CAN
JNK Shannon ,1982-12-31,0,IRE
JNT Seales ,1982-12-31,0,WI
JNT Vare ,1982-12-31,0,PNG
JO Angara ,1982-12-31,0,KENYA
JO Holder ,1982-12-31,0,WI
JO Ngoche ,1982-12-31,0,KENYA
JO Troughton ,1982-12-31,0,ENG
JOA Gordon ,1982-12-31,0,CAN
Joginder Sharma ,1982-12-31,0,IND
JP Agnew ,1982-12-31,0,ENG
JP Behrendorff ,1982-12-31,0,AUS
JP Bray ,1982-12-31,0,IRE
JP Crawley ,1982-12-31,0,ENG
JP Duminy ,1982-12-31,0,SA
JP Faulkner ,1982-12-31,0,AUS
JP Greaves ,1982-12-31,0,WI
JP Inglis ,1982-12-31,0,AUS
JP Kotze ,1982-12-31,0,NAM
JP Maher ,1982-12-31,0,AUS
JP Millmow ,1982-12-31,0,NZ
JP Taylor ,1982-12-31,0,ENG
JPR Lamsam ,1982-12-31,0,HKG
JR Hammond ,1982-12-31,0,AUS
JR Hazlewood ,1982-12-31,0,AUS
JR Hopes ,1982-12-31,0,AUS
JR Murray ,1982-12-31,0,WI
JR Philippe ,1982-12-31,0,AUS
JR Ratnayeke ,1982-12-31,0,SL
JR Thomson ,1982-12-31,62,AUS
JS Ababu ,1982-12-31,0,KENYA
JS Foster ,1982-12-31,0,ENG
JS Malhotra ,1982-12-31,0,USA
JS Patel ,1982-12-31,0,NZ
JSE Dunford ,1982-12-31,0,JER
JT Ball ,1982-12-31,0,ENG
JT Smuts ,1982-12-31,0,SA
JTC Vaughan ,1982-12-31,0,NZ
JTS Sumerauer ,1982-12-31,0,JER
Jubair Hossain ,1982-12-31,0,BAN
Junaid Khan ,1982-12-31,0,PAK
Junaid Siddique ,1982-12-31,0,BAN
Junaid Siddiqui ,1982-12-31,0,CAN
Junaid Zia ,1982-12-31,0,PAK
JV Coney ,1982-12-31,102,NZ
JV Harris ,1982-12-31,0,CAN
